OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
GJ_353,Mann,3692.0,60.0,0.20255401623184444,0.08,4.736,0.05,,GJ 353|HIP 46769|GALEX J093156.2+361911|Gaia DR3 798914636327665536|StKM 2-574|MCC 548|TIC 450298091|PLX 2262|LSPM J0931+3619|TYC 2500-1091-1|ASCC  489609|UCAC2  44484581|AG+36  930|BD+36  1970|Ci 20  532|G 116-36|G 117-21|GCRV  6165|HIC  46769|LFT  655|LHS  2155|LTT 12516|NLTT 21970|PPM  74582|SAO  61548|[RHG95]  1509|2MASS J09315632+3619129|USNO-B1.0 1263-00176780|PLX 2262.00|WISEA J093156.14+361907.5|UCAC4 632-045179|PM J09319+3619|Gaia DR1 798914632030688896|WEB  8824|Gaia DR2 798914636327665536|Karmn J09319+363|,Gaia DR3 798914636327665536,TIC 450298091,./library/20240822_specmatch_nir/FITS/neidL2_20220419T032546.fits,899.801,53.5331,2022A-452266,19.7794,neidL2_20220419T032546.fits,TIC_450298091|PLX_2262|LSPM_J0931+3619|TYC_2500-1091-1|ASCC__489609|UCAC2__44484581|AG+36__930|BD+36__1970|Ci_20__532|G_116-36|G_117-21|GCRV__6165|GJ___353|HIC__46769|HIP__46769|LFT__655|LHS__2155|LTT_12516|MCC_548|NLTT_21970|PPM__74582|SAO__61548|[RHG95]__1509|2MASS_J09315632+3619129|USNO-B1.0_1263-00176780|PLX_2262.00|WISEA_J093156.14+361907.5|UCAC4_632-045179|StKM_2-574|PM_J09319+3619|Gaia_DR1_798914632030688896|GALEX_6373906508722210222|WEB__8824|Gaia_DR2_798914636327665536|Karmn_J09319+363
GJ_109,Mann,3405.0,60.0,0.1889417843268173,0.08,4.852,0.049,,GJ 109|HIP 12781|Gaia DR3 114207651462714880|MCC 400|TIC 436856183|PLX  555|LSPM J0244+2531|ASCC  654779|UCAC2  40803044|2MASS J02441537+2531249|USNO-B1.0 1155-00031777|1RXS J024416.0+253134|8pc 132.42|AC +25  7918|CSI+25-02413|Ci 20  180|G  36-31|GCRV  1544|GEN# +6.10010109|GEN# +9.80036031|HIC  12781|JP11  5109|LFT  224|LHS  1439|LTT 10897|NLTT  8817|PM 02413+2519|Ross  556|TYC 1772-986-1|UBV M  42925|UBV    2710|V* VX Ari|VVO  51|Zkh  46|[GS83]  68|[RHG95]   492|PLX  555.00|RX J0244.2+2531|[ZEH2003] RX J0244.2+2531  1|[GKL99] 75|WISEA J024416.15+253120.5|StKM 2-231|UCAC4 578-006105|PM J02442+2531|WEB  2599|Gaia DR2 114207651462714880|Karmn J02442+255|,Gaia DR3 114207651462714880,TIC 436856183,./library/20240822_specmatch_nir/FITS/neidL2_20211219T071619.fits,899.847,29.6626,2021B-0435,30.5209,neidL2_20211219T071619.fits,TIC_436856183|PLX__555|LSPM_J0244+2531|ASCC__654779|UCAC2__40803044|2MASS_J02441537+2531249|USNO-B1.0_1155-00031777|1RXS_J024416.0+253134|8pc_132.42|AC_+25__7918|CSI+25-02413|Ci_20__180|G__36-31|GCRV__1544|GEN#_+6.10010109|GEN#_+9.80036031|GJ___109|HIC__12781|HIP__12781|JP11__5109|LFT__224|LHS__1439|LTT_10897|MCC_400|NLTT__8817|PM_02413+2519|Ross__556|TYC_1772-986-1|UBV_M__42925|UBV____2710|V*_VX_Ari|VVO__51|Zkh__46|[GS83]__68|[RHG95]___492|PLX__555.00|RX_J0244.2+2531|[ZEH2003]_RX_J0244.2+2531__1|[GKL99]_75|WISEA_J024416.15+253120.5|StKM_2-231|UCAC4_578-006105|PM_J02442+2531|GALEX_6377037839452865034|WEB__2599|Gaia_DR2_114207651462714880|Karmn_J02442+255
GJ_581,Von Braun,3442.0,54.0,0.4431006657781297,0.1,4.97,0.03,,GJ 581|GES J15192557-0743217|HIP 74995|Gaia DR3 6322070093095493504|StKM 2-1135|MCC 159|Karmn J15194-077|TIC 36853511|Gaia DR2 6322070093095493504|WISEA J151925.96-074321.2|PM J15194-0743E|TYC 5594-1093-1|PLX 3458|8pc 159.52|BD-07  4003|Ci 20  923|G 151-46|G 152-9|GCRV  8863|GEN# -0.00704003|GSC 05594-00593|HIC  74995|JP11   273|LFT 1195|LHS   394|LPM 564|LTT  6112|NLTT 39886|NSV  7023|UBV   13194|UBV M   5243|V* HO Lib|Wolf  562|Zkh 217|[RHG95]  2420|PLX 3458.00|2MASS J15192689-0743200|UCAC3 165-136246|DENIS J151926.8-074319|UCAC2  29110263|UCAC4 412-059591|Gaia DR1 6322069882641960448|WEB 12795|,Gaia DR3 6322070093095493504,TIC 36853511,./library/20240822_specmatch_nir/FITS/neidL2_20220515T091733.fits,899.783,39.1142,2022A-452266,-9.465,neidL2_20220515T091733.fits,TIC_36853511|Gaia_DR2_6322070093095493504|WISEA_J151925.96-074321.2|PM_J15194-0743E|StKM_2-1135|TYC_5594-1093-1|PLX_3458|8pc_159.52|BD-07__4003|Ci_20__923|G_151-46|G_152-9|GCRV__8863|GEN#_-0.00704003|GJ___581|GSC_05594-00593|HIC__74995|HIP__74995|JP11___273|LFT_1195|LHS___394|LPM_564|LTT__6112|MCC_159|NLTT_39886|NSV__7023|UBV___13194|UBV_M___5243|V*_HO_Lib|Wolf__562|Zkh_217|[RHG95]__2420|PLX_3458.00|2MASS_J15192689-0743200|UCAC3_165-136246|DENIS_J151926.8-074319|UCAC2__29110263|UCAC4_412-059591|Gaia_DR1_6322069882641960448|WEB_12795
GJ_514,Mann,3727.0,61.0,-0.19588086592324705,0.08,4.792,0.048,,GJ 514|GES J13300080+1022234|HIP 65859|Karmn J13299+102|AP J13295979+1022376|Gaia DR3 3738099879558957952|StKM 2-947|TIC 404519959|PLX 3079|LSPM J1329+1022|TYC  895-317-1|ASCC  955736|UCAC2  35403307|USNO-B1.0 1003-00216029|8pc 131.12|AG+10 1630|BD+11  2576|Ci 20  782|G  63-34|GCRV  8008|GEN# +0.01102576|HIC  65859|JP11    45|LFT 1012|LHS   352|LTT 13925|MCC 143|NLTT 34287|PM 13275+1039|PPM 129864|Ross  490|UBV   12123|UBV   12139|UBV M    489|VVO   5|Zkh 200|[RHG95]  2123|2MASS J13295979+1022376|PLX 3079.00|[ZEH2003] RX J1329.9+1022  2|1RXS J132958.5+102252|[FS2003] 0673|RX J1329.9+1022|AKARI-IRC-V1 J1330002+102230|IRAS 13275+1038|WISEA J133000.58+102226.4|UCAC4 502-056873|PM J13299+1022|WEB 11651|Gaia DR2 3738099879558957952|,Gaia DR3 3738099879558957952,TIC 404519959,./library/20240822_specmatch_nir/FITS/neidL2_20211219T120223.fits,899.835,111.631,2021B-0435,14.5232,neidL2_20211219T120223.fits,TIC_404519959|PLX_3079|LSPM_J1329+1022|TYC__895-317-1|ASCC__955736|UCAC2__35403307|USNO-B1.0_1003-00216029|8pc_131.12|AG+10_1630|BD+11__2576|Ci_20__782|G__63-34|GCRV__8008|GEN#_+0.01102576|GJ___514|HIC__65859|HIP__65859|JP11____45|LFT_1012|LHS___352|LTT_13925|MCC_143|NLTT_34287|PM_13275+1039|PPM_129864|Ross__490|UBV___12123|UBV___12139|UBV_M____489|VVO___5|Zkh_200|[RHG95]__2123|2MASS_J13295979+1022376|PLX_3079.00|[ZEH2003]_RX_J1329.9+1022__2|1RXS_J132958.5+102252|[FS2003]_0673|RX_J1329.9+1022|AKARI-IRC-V1_J1330002+102230|IRAS_13275+1038|WISEA_J133000.58+102226.4|UCAC4_502-056873|StKM_2-947|PM_J13299+1022|GALEX_6378656384993461793|WEB_11651|Gaia_DR2_3738099879558957952
GJ_96,Mann,3785.0,62.0,0.20383920380789405,0.08,4.672,0.048,,GJ 96|LAMOST J022214.64+475248.1|HIP 11048|Gaia DR3 354077348697687424|StKM 2-205|MCC 96|TIC 409527090|2MASS J02221463+4752481|PLX  481|LSPM J0222+4752|TYC 3298-1434-1|ASCC  306934|UCAC2  47696767|USNO-B1.0 1378-00062837|AG+47  261|BD+47   612|G 173-53|GCRV  1326|GEN# +0.04700612|HIC  11048|JP11   188|NLTT  7753|PPM  45026|UBV    2437|UBV M   3608|VVO 126|Zkh  41|[RHG95]   427|PLX  481.00|1RXS J022214.1+475304|WISEA J022214.85+475248.5|UCAC4 690-014940|PM J02222+4752|WEB  2324|Gaia DR2 354077348697687424|Karmn J02222+478|,Gaia DR3 354077348697687424,TIC 409527090,./library/20240822_specmatch_nir/FITS/neidL2_20211219T073811.fits,899.792,57.2395,2021B-0435,-38.017,neidL2_20211219T073811.fits,TIC_409527090|2MASS_J02221463+4752481|PLX__481|LSPM_J0222+4752|TYC_3298-1434-1|ASCC__306934|UCAC2__47696767|USNO-B1.0_1378-00062837|AG+47__261|BD+47___612|G_173-53|GCRV__1326|GEN#_+0.04700612|GJ____96|HIC__11048|HIP__11048|JP11___188|MCC__96|NLTT__7753|PPM__45026|UBV____2437|UBV_M___3608|VVO_126|Zkh__41|[RHG95]___427|PLX__481.00|1RXS_J022214.1+475304|WISEA_J022214.85+475248.5|UCAC4_690-014940|StKM_2-205|PM_J02222+4752|GALEX_6372815757751878097|WEB__2324|Gaia_DR2_354077348697687424|Karmn_J02222+478
GJ_172,Mann,3929.0,60.0,0.3852912900455902,0.08,4.684,0.048,,GJ 172|HIP 21553|Gaia DR3 272855565763652480|MCC 449|TIC 274545692|2MASS J04374092+5253372|PLX 1010|LSPM J0437+5253|TYC 3732-542-1|ASCC  244104|USNO-B1.0 1428-00155067|AG+52  450|BD+52   857|Ci 18  594|Ci 20  298|G 175-42|G 191-4|GCRV  2695|GEN# +1.00232979|HD 232979|HIC  21553|IRAS 04337+5247|L 1742-6|LFT  362|LHS  1688|LTT 11464|NLTT 13604|PPM  29269|SAO  24722|UBV    4415|UBV M  27782|VVO 235|YZ  52  1893|YZC 26  1893|[GKL99] 123|[RHG95]   799|PLX 1010.00|1RXS J043740.6+525346|WISEA J043741.24+525332.2|UCAC4 715-033323|PM J04376+5253|Gaia DR1 272855561463141248|WEB  4137|Gaia DR2 272855565762295680|Karmn J04376+528|** CSN    6A|WDS J04377+5254A|WISE J043741.26+525332.2|,Gaia DR3 272855565763652480,HD 232979,./library/20240822_specmatch_nir/FITS/neidL2_20220314T035103.fits,899.804,67.5617,2022A-452266,34.3942,neidL2_20220314T035103.fits,TIC_274545692|2MASS_J04374092+5253372|PLX_1010|LSPM_J0437+5253|TYC_3732-542-1|ASCC__244104|USNO-B1.0_1428-00155067|AG+52__450|BD+52___857|Ci_18__594|Ci_20__298|G_175-42|G_191-4|GCRV__2695|GEN#_+1.00232979|GJ___172|HD_232979|HIC__21553|HIP__21553|IRAS_04337+5247|L_1742-6|LFT__362|LHS__1688|LTT_11464|MCC_449|NLTT_13604|PPM__29269|SAO__24722|UBV____4415|UBV_M__27782|VVO_235|YZ__52__1893|YZC_26__1893|[GKL99]_123|[RHG95]___799|PLX_1010.00|1RXS_J043740.6+525346|WISEA_J043741.24+525332.2|UCAC4_715-033323|PM_J04376+5253|Gaia_DR1_272855561463141248|WEB__4137|Gaia_DR2_272855565762295680|Karmn_J04376+528|**_CSN____6A|WDS_J04377+5254A|WISE_J043741.26+525332.2
GJ_1172,Gaidos,3904.21,266.489,-0.03030270387561436,0.1,4.7,0.07,,GJ 1172|HIP 66222|Gaia DR3 3714667225186824064|StKM 2-955|MCC 48|TIC 365159477|PLX 3099.1|LSPM J1334+0440|ASCC 1139143|UCAC2  33403663|USNO-B1.0 0946-00216494|AG+04 1720|BD+05  2767|G  62-50|GCRV 64207|GEN# +0.00502767|GSC 00310-00369|HIC  66222|LTT 13947|NLTT 34499|PPM 159880|SAO 120011|TYC  310-369-1|Wolf 1487|YZ   4  6444|YZC 22  6444|[RHG95]  2137|2MASS J13342150+0440026|PLX 3099.10|WISEA J133421.60+044001.3|UCAC4 474-049887|PM J13343+0440|WEB 11698|Gaia DR2 3714667225186824064|Karmn J13343+046|,Gaia DR3 3714667225186824064,TIC 365159477,./library/20240822_specmatch_nir/FITS/neidL2_20211219T112208.fits,899.823,60.9806,2021B-0435,14.9342,neidL2_20211219T112208.fits,TIC_365159477|PLX_3099.1|LSPM_J1334+0440|ASCC_1139143|UCAC2__33403663|USNO-B1.0_0946-00216494|AG+04_1720|BD+05__2767|G__62-50|GCRV_64207|GEN#_+0.00502767|GJ__1172|GSC_00310-00369|HIC__66222|HIP__66222|LTT_13947|MCC__48|NLTT_34499|PPM_159880|SAO_120011|TYC__310-369-1|Wolf_1487|YZ___4__6444|YZC_22__6444|[RHG95]__2137|2MASS_J13342150+0440026|PLX_3099.10|WISEA_J133421.60+044001.3|UCAC4_474-049887|StKM_2-955|PM_J13343+0440|WEB_11698|Gaia_DR2_3714667225186824064|Karmn_J13343+046
LSPM_J1916+0510,Mann,3558.0,60.0,0.08281920340611783,0.08,4.764,0.048,,GJ 752 A|GJ 752|HIP 94761|AP J19165526+0510086|Gaia DR3 4293318823182081408|MCC 65|TIC 176188045|PLX 4494|UCAC2  33630690|LSPM J1916+0510|ASCC 1070266|2MASS J19165526+0510086|USNO-B1.0 0951-00432102|2E  4216|8pc 170.26A|AG+05 2703|BD+04  4048|CSI+04  4048  1|Ci 20 1143|DO  5540|G  22-22|G 142-24|GCRV 11733|GEN# +1.00180617A|GSC 00472-01252|HD 180617|HIC  94761|JP11  3084|LFT 1466|LHS   473|LTT 15645|NLTT 47619|PPM 167538|Ross  652|TYC  472-1252-1|UBV   16316|UBV M  23632|V* V1428 Aql|VVO  69|Wolf 1055|Zkh 288|[GKL99] 369|[HFE83] 1274|[RHG95]  3037|1E 191429+0505.5|2E 1914.4+0505|WDS J19169+0510A|IRAS 19145+0505|CCDM J19169+0510A|** LDS 6334A|PM 19145+0505|GCRV 69237|PM J19169+0510|UCAC4 476-093846|Gaia DR1 4293318818833464832|WEB 16538|Gaia DR2 4293318823182081408|Karmn J19169+051N|,Gaia DR3 4293318823182081408,HD 180617,./library/20240822_specmatch_nir/FITS/neidL2_20220610T073041.fits,899.819,95.7664,2022A-452266,35.8404,neidL2_20220610T073041.fits,TIC_176188045|PLX_4494|UCAC2__33630690|LSPM_J1916+0510|ASCC_1070266|2MASS_J19165526+0510086|USNO-B1.0_0951-00432102|2E__4216|8pc_170.26A|AG+05_2703|BD+04__4048|CSI+04__4048__1|Ci_20_1143|DO__5540|G__22-22|G_142-24|GCRV_11733|GEN#_+1.00180617A|GJ___752_A|GSC_00472-01252|HD_180617|HIC__94761|HIP__94761|JP11__3084|LFT_1466|LHS___473|LTT_15645|MCC__65|NLTT_47619|PPM_167538|Ross__652|TYC__472-1252-1|UBV___16316|UBV_M__23632|V*_V1428_Aql|VVO__69|Wolf_1055|Zkh_288|[GKL99]_369|[HFE83]_1274|[RHG95]__3037|1E_191429+0505.5|2E_1914.4+0505|WDS_J19169+0510A|IRAS_19145+0505|CCDM_J19169+0510A|**_LDS_6334A|GJ___752|PM_19145+0505|GCRV_69237|PM_J19169+0510|UCAC4_476-093846|Gaia_DR1_4293318818833464832|WEB_16538|Gaia_DR2_4293318823182081408|Karmn_J19169+051N
GJ_625,Mann,3475.0,60.0,0.3820758705797418,0.08,4.897,0.049,,GJ 625|HIP 80459|GALEX J162524.8+541813|AP J16252459+5418148|Gaia DR3 1428427236986209024|StKM 2-1247|MCC 767|TIC 207492082|AC +54  1646|LSPM J1625+5418|TYC 3878-1193-1|ASCC  262633|USNO-B1.0 1443-00251675|8pc 151.93|AC +54  1646-56|CSI+54-16242|G 202-48|G 226-7|G 225-62|HIC  80459|NLTT 42804|USNO 749|VVO 180|Zkh 226|[HFE83] 1175|[RHG95]  2589|2MASS J16252459+5418148|PLX 3740.03|WISEA J162525.14+541813.0|UCAC4 722-055464|PM J16254+5418|Gaia DR1 1428427232690720000|Gaia DR2 1428427236986209024|Karmn J16254+543|1RXS J162523.4+541811|WISE J162525.14+541813.0|** BWL   43A|WDS J16254+5418A|,Gaia DR3 1428427236986209024,TIC 207492082,./library/20240822_specmatch_nir/FITS/neidL2_20220514T092508.fits,899.791,63.9498,2022A-452266,-13.112,neidL2_20220514T092508.fits,TIC_207492082|AC_+54__1646|LSPM_J1625+5418|TYC_3878-1193-1|ASCC__262633|USNO-B1.0_1443-00251675|8pc_151.93|AC_+54__1646-56|CSI+54-16242|G_202-48|G_226-7|G_225-62|GJ___625|HIC__80459|HIP__80459|MCC_767|NLTT_42804|USNO_749|VVO_180|Zkh_226|[HFE83]_1175|[RHG95]__2589|2MASS_J16252459+5418148|PLX_3740.03|WISEA_J162525.14+541813.0|UCAC4_722-055464|StKM_2-1247|PM_J16254+5418|Gaia_DR1_1428427232690720000|GALEX_6371021398798766191|Gaia_DR2_1428427236986209024|Karmn_J16254+543|1RXS_J162523.4+541811|WISE_J162525.14+541813.0|**_BWL___43A|WDS_J16254+5418A
GJ_526,Von Braun,3618.0,31.0,-0.13896006877626613,0.1,4.78,0.02,,GJ 526|HIP 67155|AP J13454354+1453317|Gaia DR3 3741297293732404352|StKM 2-980|MCC 308|TIC 72465347|PLX 3135|LSPM J1345+1453|ASCC  956176|2MASS J13454354+1453317|USNO-B1.0 1048-00224136|8pc 184.13|AG+15 1400|BD+15  2620|Ci 20  803|DO 14803|G  63-53|G 150-35|GAT  972|GC 18602|GCRV  8123|GEN# +1.00119850|HD 119850|HIC  67155|IRAS 13432+1508|JP11  2422|LAL 25372|LFT 1034|LHS    47|LTT 14011|NLTT 35133|NSV  6431|PM 13432+1510|PPM 130055|SAO 100695|TYC  899-789-1|UBV M  19692|UBV   12290|Wolf  498|YZ  15  5003|YZC 18  5003|Zkh 204|[GKL99] 286|[RHG95]  2176|uvby98 100119850|PLX 3135.00|WEB 11822|Gaia DR2 3741297293732404352|PM J13457+1453|Karmn J13457+148|,Gaia DR3 3741297293732404352,HD 119850,./library/20240822_specmatch_nir/FITS/neidL2_20220314T103729.fits,899.813,88.9557,2022A-452266,15.7973,neidL2_20220314T103729.fits,TIC_72465347|PLX_3135|LSPM_J1345+1453|ASCC__956176|2MASS_J13454354+1453317|USNO-B1.0_1048-00224136|8pc_184.13|AG+15_1400|BD+15__2620|Ci_20__803|DO_14803|G__63-53|G_150-35|GAT__972|GC_18602|GCRV__8123|GEN#_+1.00119850|GJ___526|HD_119850|HIC__67155|HIP__67155|IRAS_13432+1508|JP11__2422|LAL_25372|LFT_1034|LHS____47|LTT_14011|MCC_308|NLTT_35133|NSV__6431|PM_13432+1510|PPM_130055|SAO_100695|TYC__899-789-1|UBV_M__19692|UBV___12290|Wolf__498|YZ__15__5003|YZC_18__5003|Zkh_204|[GKL99]_286|[RHG95]__2176|uvby98_100119850|PLX_3135.00|StKM_2-980|WEB_11822|Gaia_DR2_3741297293732404352|PM_J13457+1453|Karmn_J13457+148
GJ_849,Mann,3530.0,60.0,-0.22358227109553824,0.08,4.777,0.049,,GJ 849|Gaia DR3 2627117287488522240|MCC 73|Karmn J22096-046|TIC 248027247|PLX 5358|2E  4574|BD-05  5715|Ci 20 1340|G  27-16|GCRV 13921|HIC 109388|HIP 109388|JP11   258|LFT 1689|LHS   517|LPM 814|LTT  8889|NLTT 53078|PM 22070-0453|TYC 5227-1521-1|USNO-B1.0 0853-00595068|VVO 234|Wolf 1329|Zkh 328|[RHG95]  3478|2MASS J22094029-0438267|GEN# -0.00505715|PLX 5358.00|2E 2206.9-0454|Gaia DR2 2627117287488522240|WISEA J220941.14-043826.8|RAVE J220940.3-043827|IRAS 22070-0452|AKARI-IRC-V1 J2209408-043826|UCAC4 427-123515|PM J22096-0438|Gaia DR1 2627117283194034944|WEB 19654|,Gaia DR3 2627117287488522240,TIC 248027247,./library/20240822_specmatch_nir/FITS/neidL2_20221113T035420.fits,899.788,44.0153,2022B-930026,-15.287,neidL2_20221113T035420.fits,TIC_248027247|PLX_5358|2E__4574|BD-05__5715|Ci_20_1340|G__27-16|GCRV_13921|GJ___849|HIC_109388|HIP_109388|JP11___258|LFT_1689|LHS___517|LPM_814|LTT__8889|MCC__73|NLTT_53078|PM_22070-0453|TYC_5227-1521-1|USNO-B1.0_0853-00595068|VVO_234|Wolf_1329|Zkh_328|[RHG95]__3478|2MASS_J22094029-0438267|GEN#_-0.00505715|PLX_5358.00|2E_2206.9-0454|Gaia_DR2_2627117287488522240|WISEA_J220941.14-043826.8|RAVE_J220940.3-043827|IRAS_22070-0452|AKARI-IRC-V1_J2209408-043826|UCAC4_427-123515|PM_J22096-0438|Gaia_DR1_2627117283194034944|WEB_19654
GJ_411,Von Braun,3464.0,15.0,0.0036787828554676882,0.1,4.86,0.01,,GJ 411|HIP 54035|AP J11032023+3558117|Gaia DR3 762815470562110464|StKM 2-691|MCC 594|TIC 166646191|TIC 353969903|PLX 2576|LSPM J1103+3558|ASCC  492123|2MASS J11032027+3558203|USNO-B1.0 1259-00190202|8pc 392.40|AC2000 1340883|AG+36 1043|AGKR  9911|BD+36  2147|CCDM J11033+3558A|Ci 20  604|DO 14335|G 147-17|G 119-52|GAT   62|GAT  962|GC 15183|GCRV  6818|GEN# +1.00095735|GSC 02521-02279|HD  95735|HIC  54035|IRAS 11005+3615|JP11  2024|LAL 21185|LFT  756|LHS    37|LTT 12960|NLTT 26105|PM 11006+3617|PPM  75640|RAFGL  411|ROT  1651|SAO  62377|SKY# 21113|TYC 2521-2279-1|UBV   10094|UBV M  16736|USNO 837|Zkh 149|[GKL99] 233|[RHG95]  1719|uvby98 100095735|2MASS J11032023+3558117|PLX 2576.00|XBS J110320.1+355803|WISEA J110319.67+355722.4|UCAC4 630-046224|PM J11033+3558|WEB  9772|Karmn J11033+359|,Gaia DR3 762815470562110464,HD 95735,./library/20240822_specmatch_nir/FITS/neidL2_20220515T060112.fits,899.807,237.813,2022A-452266,-84.707,neidL2_20220515T060112.fits,TIC_166646191|TIC_353969903|PLX_2576|LSPM_J1103+3558|ASCC__492123|2MASS_J11032027+3558203|USNO-B1.0_1259-00190202|8pc_392.40|AC2000_1340883|AG+36_1043|AGKR__9911|BD+36__2147|CCDM_J11033+3558A|Ci_20__604|DO_14335|G_147-17|G_119-52|GAT___62|GAT__962|GC_15183|GCRV__6818|GEN#_+1.00095735|GJ___411|GSC_02521-02279|HD__95735|HIC__54035|HIP__54035|IRAS_11005+3615|JP11__2024|LAL_21185|LFT__756|LHS____37|LTT_12960|MCC_594|NLTT_26105|PM_11006+3617|PPM__75640|RAFGL__411|ROT__1651|SAO__62377|SKY#_21113|TYC_2521-2279-1|UBV___10094|UBV_M__16736|USNO_837|Zkh_149|[GKL99]_233|[RHG95]__1719|uvby98_100095735|2MASS_J11032023+3558117|PLX_2576.00|XBS_J110320.1+355803|WISEA_J110319.67+355722.4|UCAC4_630-046224|StKM_2-691|PM_J11033+3558|WEB__9772|Karmn_J11033+359
GJ_15_B,Mann,3218.0,60.0,0.0003020032531080019,0.08,5.072,0.051,,GJ 15 B|AP J00182549+4401376|Gaia DR3 385334196532776576|StKM 2-24b|TIC 440109718|ASCC  373580|2MASS J00182549+4401376|8pc 280.27B|ADS   246 B|BD+43    44B|CCDM J00184+4401B|CSI+43    44  3|G 171-48|GCRV   162|GEN# +1.00001326C|HD   1326B|JP11   171|LFT   32|LHS     4|LTT 10109|NLTT   923|PM 00156+4345|SV* SVS  1804|V* GQ And|Zkh   6|[GS83]  69|[RHG95]    61|LSPM J0018+4401E|WDS J00184+4401B|Gaia DR2 385334196532776576|** GRB   34B|PM J00184+4401|[GKL99] 10|WISEA J001828.65+440141.3|WEB   266|Karmn J00184+440|,Gaia DR3 385334196532776576,HD 1326B,./library/20240822_specmatch_nir/FITS/neidL2_20221112T064155.fits,899.832,30.3519,2022B-930026,10.9415,neidL2_20221112T064155.fits,TIC_440109718|ASCC__373580|2MASS_J00182549+4401376|8pc_280.27B|ADS___246_B|BD+43____44B|CCDM_J00184+4401B|CSI+43____44__3|G_171-48|GCRV___162|GEN#_+1.00001326C|GJ____15_B|HD___1326B|JP11___171|LFT___32|LHS_____4|LTT_10109|NLTT___923|PM_00156+4345|SV*_SVS__1804|V*_GQ_And|Zkh___6|[GS83]__69|[RHG95]____61|LSPM_J0018+4401E|WDS_J00184+4401B|Gaia_DR2_385334196532776576|**_GRB___34B|PM_J00184+4401|[GKL99]_10|WISEA_J001828.65+440141.3|StKM_2-24b|WEB___266|Karmn_J00184+440
HD_201092,Yee,3932.0,25.0,0.13446137176641826,0.1,4.67,0.01,,GJ 820 B|AP J21065473+3844265|Gaia DR3 1872046574983497216|TIC 165602023|ASCC  531491|2MASS J21065473+3844265|USNO-B1.0 1287-00443364|*  61 Cyg B|8pc 285.42B|AC2000 1382649|ADS 14636 B|AG+38 2136|BD+38  4344|CCDM J21069+3844B|Ci 20 1260|GCRV 13273|GEN# +1.00201092|GSC 03168-02798|HD 201092|HIC 104217|HIP 104217|HR  8086|JP11  3313|LFT 1605|LHS    63|LTT 16180|NLTT 50560|NSV 13546|PPM  86049|ROT  3078|SKY# 40146|TYC 3168-2798-1|UBV M  25458|UBV   18286|USNO 901|Zkh 316|[B10]  5434|[GKL99] 399|[RHG95]  3301|uvby98 100201092|LSPM J2106+3844S|WDS J21069+3845B|WEB 18981|Gaia DR2 1872046574983497216|Karmn J21069+387|,Gaia DR3 1872046574983497216,HD 201092,./library/20240822_specmatch_nir/FITS/neidL2_20220602T104852.fits,600.001,474.861,2022A-923895,-64.248,neidL2_20220602T104852.fits,GJ 820 B|AP J21065473+3844265|Gaia DR3 1872046574983497216|TIC 165602023|ASCC 531491|2MASS J21065473+3844265|USNO-B1.0 1287-00443364|* 61 Cyg B|8pc 285.42B|AC2000 1382649|ADS 14636 B|AG+38 2136|BD+38 4344|CCDM J21069+3844B|Ci 20 1260|GCRV 13273|GEN# +1.00201092|GSC 03168-02798|HD 201092|HIC 104217|HIP 104217|HR 8086|JP11 3313|LFT 1605|LHS 63|LTT 16180|NLTT 50560|NSV 13546|PPM 86049|ROT 3078|SKY# 40146|TYC 3168-2798-1|UBV M 25458|UBV 18286|USNO 901|Zkh 316|[B10] 5434|[GKL99] 399|[RHG95] 3301|uvby98 100201092|LSPM J2106+3844S|WDS J21069+3845B|WEB 18981|Gaia DR2 1872046574983497216|Karmn J21069+387
