OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
GJ_134,Mann,3700,61,0.53,0.08,4.648,0.053,N/A,GJ 134|HIP 15366|Gaia DR3 235383247412615936|StKM 2-274|TIC 178078333|2MASS J03180742+3815081|PLX  681|LSPM J0318+3815|TYC 2848-1804-1|ASCC  466667|UCAC2  45124656|USNO-B1.0 1282-00075547|BD+37   748|Ci 20  221|G  95-25|G  78-31|GCRV  1816|GEN# +1.00275122|HD 275122|HIC  15366|LFT  271|LHS  1528|LTT 11082|MCC 100|NLTT 10461|VVO  10|VVO 305|Wolf 1325|[HFE83]  213|[RHG95]   590|PLX  681.00|WISEA J031807.86+381501.7|UCAC4 642-013265|PM J03181+3815|WEB  2955|Gaia DR2 235383247412615936|Karmn J03181+382|,Gaia DR3 235383247412615936,HD 275122,./library/20240715_specmatch_nir/FITS/neidL2_20220209T045227.fits,899.781,36.0799,2022A-452266,-4.2594,neidL2_20220209T045227.fits,TIC_178078333|2MASS_J03180742+3815081|PLX__681|LSPM_J0318+3815|TYC_2848-1804-1|ASCC__466667|UCAC2__45124656|USNO-B1.0_1282-00075547|BD+37___748|Ci_20__221|G__95-25|G__78-31|GCRV__1816|GEN#_+1.00275122|GJ___134|HD_275122|HIC__15366|HIP__15366|LFT__271|LHS__1528|LTT_11082|MCC_100|NLTT_10461|VVO__10|VVO_305|Wolf_1325|[HFE83]__213|[RHG95]___590|PLX__681.00|WISEA_J031807.86+381501.7|UCAC4_642-013265|StKM_2-274|PM_J03181+3815|GALEX_6373026908007826216|WEB__2955|Gaia_DR2_235383247412615936|Karmn_J03181+382
HD_28343,Mann,4124,62,0.39,0.08,4.636,0.048,N/A,GJ 169|HIP 20917|Gaia DR3 145421309108301184|StKM 2-358|MCC 8|TIC 17558287|2MASS J04290013+2155214|PLX  990|LSPM J0429+2155|ASCC  749923|USNO-B1.0 1119-00056724|AG+21  422|AGKR  3969|BD+21   652|DO 10515|GCRV  2612|GEN# +1.00028343|GSC 01277-00601|HD  28343|HIC  20917|IRAS 04260+2148|LTT 11433|NLTT 13343|NSV  1612|PMC 90-93  2190|PPM  93545|SAO  76626|TYC 1277-601-1|VVO  11|YZ  21  1444|Zkh  61|[GKL99] 118|uvby98 100028343|PLX  990.00|1RXS J042859.8+215519|2EUVE J0429+21.9|EUVE J0429+21.9|WISEA J042900.05+215523.6|UCAC4 560-009898|Gaia DR1 145421304810445312|WEB  4018|Gaia DR2 145421309108301184|PM J04290+2155|Karmn J04290+219|,Gaia DR3 145421309108301184,HD 28343,./library/20240715_specmatch_nir/FITS/neidL2_20220307T035212.fits,899.779,75.1098,2022A-452266,-35.112,neidL2_20220307T035212.fits,TIC_17558287|2MASS_J04290013+2155214|PLX__990|LSPM_J0429+2155|ASCC__749923|USNO-B1.0_1119-00056724|AG+21__422|AGKR__3969|BD+21___652|DO_10515|GCRV__2612|GEN#_+1.00028343|GJ___169|GSC_01277-00601|HD__28343|HIC__20917|HIP__20917|IRAS_04260+2148|LTT_11433|MCC___8|NLTT_13343|NSV__1612|PMC_90-93__2190|PPM__93545|SAO__76626|TYC_1277-601-1|VVO__11|YZ__21__1444|Zkh__61|[GKL99]_118|uvby98_100028343|PLX__990.00|1RXS_J042859.8+215519|2EUVE_J0429+21.9|EUVE_J0429+21.9|WISEA_J042900.05+215523.6|UCAC4_560-009898|StKM_2-358|Gaia_DR1_145421304810445312|WEB__4018|Gaia_DR2_145421309108301184|PM_J04290+2155|Karmn_J04290+219
GJ_806,Mann,3542,61,-0.15,0.08,4.781,0.05,N/A,GJ 806|TOI-4481|Gaia DR3 2070115588901082368|TIC 239332587|PLX 4951|LSPM J2045+4429|ASCC  436187|UCAC2  46961244|USNO-B1.0 1344-00401190|AC +44   871|BD+44  3567|CCDM J20451+4430A|CSI+44-20433|Ci 20 1228|G 209-41|GCRV 13011|GEN# +6.10010806|HIC 102401|HIP 102401|JP11  5177|LFT 1568|LHS  3577|LTT 16068|NLTT 49843|NSV 13280|TYC 3178-633-1|USNO 897|[RHG95]  3247|p. Pulk 40|2MASS J20450403+4429562|PLX 4951.00|WISEA J204504.52+442959.4|UCAC4 673-089122|PM J20450+4429|Gaia DR1 2070115584598613632|WEB 18540|Gaia DR2 2070115588901082368|Karmn J20450+444|,Gaia DR3 2070115588901082368,TIC 239332587,./library/20240715_specmatch_nir/FITS/neidL2_20220610T101637.fits,899.794,42.0564,2022A-452266,-24.72,neidL2_20220610T101637.fits,TIC_239332587|PLX_4951|LSPM_J2045+4429|ASCC__436187|UCAC2__46961244|USNO-B1.0_1344-00401190|AC_+44___871|BD+44__3567|CCDM_J20451+4430A|CSI+44-20433|Ci_20_1228|G_209-41|GCRV_13011|GEN#_+6.10010806|GJ___806|HIC_102401|HIP_102401|JP11__5177|LFT_1568|LHS__3577|LTT_16068|NLTT_49843|NSV_13280|TYC_3178-633-1|USNO_897|[RHG95]__3247|p._Pulk_40|2MASS_J20450403+4429562|PLX_4951.00|WISEA_J204504.52+442959.4|UCAC4_673-089122|PM_J20450+4429|Gaia_DR1_2070115584598613632|WEB_18540|Gaia_DR2_2070115588901082368|Karmn_J20450+444
GJ_436,Von Braun,3416,53,0.04,0.1,4.83,0.03,N/A,GJ 436|GES J11421213+2642109|HIP 57087|NAME Noquisi|TOI-1796|AP J11421096+2642251|Gaia DR3 4017860992519744384|StKM 2-754|TIC 138819293|TYC 1984-2613-1|PLX 2704.1|1RXS J114211.9+264328|LSPM J1142+2642|ASCC  683818|UCAC2  41198281|2MASS J11421096+2642251|USNO-B1.0 1167-00204205|AC +27 28217|BPS BS 15625-0002|CSI+26-11395|CSI+27-11395|CSI+27-11394|G 120-68|G 147-68|G 121-7|GCRV  7104|GEN# +9.80120068|HIC  57087|LFT  838|LHS   310|LP  319-75|LTT 13213|MCC 616|NLTT 28288|PM 11395+2700|Ross  905|VVO 171|Zkh 164|[RHG95]  1830|PLX 2704.10|Gaia DR2 4017860992519744384|WISEA J114211.79+264215.1|UCAC4 584-046777|PM J11421+2642|Gaia DR1 4017861056947245696|WEB 10275|Karmn J11421+267|,Gaia DR3 4017860992519744384,TIC 138819293,./library/20240715_specmatch_nir/FITS/neidL2_20220517T070939.fits,899.832,51.8151,2022A-452266,9.56313,neidL2_20220517T070939.fits,TIC_138819293|TYC_1984-2613-1|PLX_2704.1|1RXS_J114211.9+264328|LSPM_J1142+2642|ASCC__683818|UCAC2__41198281|2MASS_J11421096+2642251|USNO-B1.0_1167-00204205|AC_+27_28217|BPS_BS_15625-0002|CSI+26-11395|CSI+27-11395|CSI+27-11394|G_120-68|G_147-68|G_121-7|GCRV__7104|GEN#_+9.80120068|GJ___436|HIC__57087|HIP__57087|LFT__838|LHS___310|LP__319-75|LTT_13213|MCC_616|NLTT_28288|PM_11395+2700|Ross__905|VVO_171|Zkh_164|[RHG95]__1830|PLX_2704.10|Gaia_DR2_4017860992519744384|WISEA_J114211.79+264215.1|UCAC4_584-046777|StKM_2-754|PM_J11421+2642|Gaia_DR1_4017861056947245696|WEB_10275|Karmn_J11421+267
GJ_353,Mann,3692,60,-0.2,0.08,4.736,0.05,N/A,GJ 353|HIP 46769|GALEX J093156.2+361911|Gaia DR3 798914636327665536|StKM 2-574|MCC 548|TIC 450298091|PLX 2262|LSPM J0931+3619|TYC 2500-1091-1|ASCC  489609|UCAC2  44484581|AG+36  930|BD+36  1970|Ci 20  532|G 116-36|G 117-21|GCRV  6165|HIC  46769|LFT  655|LHS  2155|LTT 12516|NLTT 21970|PPM  74582|SAO  61548|[RHG95]  1509|2MASS J09315632+3619129|USNO-B1.0 1263-00176780|PLX 2262.00|WISEA J093156.14+361907.5|UCAC4 632-045179|PM J09319+3619|Gaia DR1 798914632030688896|WEB  8824|Gaia DR2 798914636327665536|Karmn J09319+363|,Gaia DR3 798914636327665536,TIC 450298091,./library/20240715_specmatch_nir/FITS/neidL2_20220419T032546.fits,899.801,53.5331,2022A-452266,19.7794,neidL2_20220419T032546.fits,TIC_450298091|PLX_2262|LSPM_J0931+3619|TYC_2500-1091-1|ASCC__489609|UCAC2__44484581|AG+36__930|BD+36__1970|Ci_20__532|G_116-36|G_117-21|GCRV__6165|GJ___353|HIC__46769|HIP__46769|LFT__655|LHS__2155|LTT_12516|MCC_548|NLTT_21970|PPM__74582|SAO__61548|[RHG95]__1509|2MASS_J09315632+3619129|USNO-B1.0_1263-00176780|PLX_2262.00|WISEA_J093156.14+361907.5|UCAC4_632-045179|StKM_2-574|PM_J09319+3619|Gaia_DR1_798914632030688896|GALEX_6373906508722210222|WEB__8824|Gaia_DR2_798914636327665536|Karmn_J09319+363
GJ_109,Mann,3405,60,-0.1,0.08,4.852,0.049,N/A,GJ 109|HIP 12781|Gaia DR3 114207651462714880|MCC 400|TIC 436856183|PLX  555|LSPM J0244+2531|ASCC  654779|UCAC2  40803044|2MASS J02441537+2531249|USNO-B1.0 1155-00031777|1RXS J024416.0+253134|8pc 132.42|AC +25  7918|CSI+25-02413|Ci 20  180|G  36-31|GCRV  1544|GEN# +6.10010109|GEN# +9.80036031|HIC  12781|JP11  5109|LFT  224|LHS  1439|LTT 10897|NLTT  8817|PM 02413+2519|Ross  556|TYC 1772-986-1|UBV M  42925|UBV    2710|V* VX Ari|VVO  51|Zkh  46|[GS83]  68|[RHG95]   492|PLX  555.00|RX J0244.2+2531|[ZEH2003] RX J0244.2+2531  1|[GKL99] 75|WISEA J024416.15+253120.5|StKM 2-231|UCAC4 578-006105|PM J02442+2531|WEB  2599|Gaia DR2 114207651462714880|Karmn J02442+255|,Gaia DR3 114207651462714880,TIC 436856183,./library/20240715_specmatch_nir/FITS/neidL2_20211219T071619.fits,899.847,29.6626,2021B-0435,30.5209,neidL2_20211219T071619.fits,TIC_436856183|PLX__555|LSPM_J0244+2531|ASCC__654779|UCAC2__40803044|2MASS_J02441537+2531249|USNO-B1.0_1155-00031777|1RXS_J024416.0+253134|8pc_132.42|AC_+25__7918|CSI+25-02413|Ci_20__180|G__36-31|GCRV__1544|GEN#_+6.10010109|GEN#_+9.80036031|GJ___109|HIC__12781|HIP__12781|JP11__5109|LFT__224|LHS__1439|LTT_10897|MCC_400|NLTT__8817|PM_02413+2519|Ross__556|TYC_1772-986-1|UBV_M__42925|UBV____2710|V*_VX_Ari|VVO__51|Zkh__46|[GS83]__68|[RHG95]___492|PLX__555.00|RX_J0244.2+2531|[ZEH2003]_RX_J0244.2+2531__1|[GKL99]_75|WISEA_J024416.15+253120.5|StKM_2-231|UCAC4_578-006105|PM_J02442+2531|GALEX_6377037839452865034|WEB__2599|Gaia_DR2_114207651462714880|Karmn_J02442+255
GJ_581,Von Braun,3442,54,-0.1,0.1,4.97,0.03,N/A,GJ 581|GES J15192557-0743217|HIP 74995|Gaia DR3 6322070093095493504|StKM 2-1135|MCC 159|Karmn J15194-077|TIC 36853511|Gaia DR2 6322070093095493504|WISEA J151925.96-074321.2|PM J15194-0743E|TYC 5594-1093-1|PLX 3458|8pc 159.52|BD-07  4003|Ci 20  923|G 151-46|G 152-9|GCRV  8863|GEN# -0.00704003|GSC 05594-00593|HIC  74995|JP11   273|LFT 1195|LHS   394|LPM 564|LTT  6112|NLTT 39886|NSV  7023|UBV   13194|UBV M   5243|V* HO Lib|Wolf  562|Zkh 217|[RHG95]  2420|PLX 3458.00|2MASS J15192689-0743200|UCAC3 165-136246|DENIS J151926.8-074319|UCAC2  29110263|UCAC4 412-059591|Gaia DR1 6322069882641960448|WEB 12795|,Gaia DR3 6322070093095493504,TIC 36853511,./library/20240715_specmatch_nir/FITS/neidL2_20220515T091733.fits,899.783,39.1142,2022A-452266,-9.465,neidL2_20220515T091733.fits,TIC_36853511|Gaia_DR2_6322070093095493504|WISEA_J151925.96-074321.2|PM_J15194-0743E|StKM_2-1135|TYC_5594-1093-1|PLX_3458|8pc_159.52|BD-07__4003|Ci_20__923|G_151-46|G_152-9|GCRV__8863|GEN#_-0.00704003|GJ___581|GSC_05594-00593|HIC__74995|HIP__74995|JP11___273|LFT_1195|LHS___394|LPM_564|LTT__6112|MCC_159|NLTT_39886|NSV__7023|UBV___13194|UBV_M___5243|V*_HO_Lib|Wolf__562|Zkh_217|[RHG95]__2420|PLX_3458.00|2MASS_J15192689-0743200|UCAC3_165-136246|DENIS_J151926.8-074319|UCAC2__29110263|UCAC4_412-059591|Gaia_DR1_6322069882641960448|WEB_12795
GJ_514,Mann,3727,61,-0.09,0.08,4.792,0.048,N/A,GJ 514|GES J13300080+1022234|HIP 65859|Karmn J13299+102|AP J13295979+1022376|Gaia DR3 3738099879558957952|StKM 2-947|TIC 404519959|PLX 3079|LSPM J1329+1022|TYC  895-317-1|ASCC  955736|UCAC2  35403307|USNO-B1.0 1003-00216029|8pc 131.12|AG+10 1630|BD+11  2576|Ci 20  782|G  63-34|GCRV  8008|GEN# +0.01102576|HIC  65859|JP11    45|LFT 1012|LHS   352|LTT 13925|MCC 143|NLTT 34287|PM 13275+1039|PPM 129864|Ross  490|UBV   12123|UBV   12139|UBV M    489|VVO   5|Zkh 200|[RHG95]  2123|2MASS J13295979+1022376|PLX 3079.00|[ZEH2003] RX J1329.9+1022  2|1RXS J132958.5+102252|[FS2003] 0673|RX J1329.9+1022|AKARI-IRC-V1 J1330002+102230|IRAS 13275+1038|WISEA J133000.58+102226.4|UCAC4 502-056873|PM J13299+1022|WEB 11651|Gaia DR2 3738099879558957952|,Gaia DR3 3738099879558957952,TIC 404519959,./library/20240715_specmatch_nir/FITS/neidL2_20211219T120223.fits,899.835,111.631,2021B-0435,14.5232,neidL2_20211219T120223.fits,TIC_404519959|PLX_3079|LSPM_J1329+1022|TYC__895-317-1|ASCC__955736|UCAC2__35403307|USNO-B1.0_1003-00216029|8pc_131.12|AG+10_1630|BD+11__2576|Ci_20__782|G__63-34|GCRV__8008|GEN#_+0.01102576|GJ___514|HIC__65859|HIP__65859|JP11____45|LFT_1012|LHS___352|LTT_13925|MCC_143|NLTT_34287|PM_13275+1039|PPM_129864|Ross__490|UBV___12123|UBV___12139|UBV_M____489|VVO___5|Zkh_200|[RHG95]__2123|2MASS_J13295979+1022376|PLX_3079.00|[ZEH2003]_RX_J1329.9+1022__2|1RXS_J132958.5+102252|[FS2003]_0673|RX_J1329.9+1022|AKARI-IRC-V1_J1330002+102230|IRAS_13275+1038|WISEA_J133000.58+102226.4|UCAC4_502-056873|StKM_2-947|PM_J13299+1022|GALEX_6378656384993461793|WEB_11651|Gaia_DR2_3738099879558957952
GJ_96,Mann,3785,62,0.14,0.08,4.672,0.048,N/A,GJ 96|LAMOST J022214.64+475248.1|HIP 11048|Gaia DR3 354077348697687424|StKM 2-205|MCC 96|TIC 409527090|2MASS J02221463+4752481|PLX  481|LSPM J0222+4752|TYC 3298-1434-1|ASCC  306934|UCAC2  47696767|USNO-B1.0 1378-00062837|AG+47  261|BD+47   612|G 173-53|GCRV  1326|GEN# +0.04700612|HIC  11048|JP11   188|NLTT  7753|PPM  45026|UBV    2437|UBV M   3608|VVO 126|Zkh  41|[RHG95]   427|PLX  481.00|1RXS J022214.1+475304|WISEA J022214.85+475248.5|UCAC4 690-014940|PM J02222+4752|WEB  2324|Gaia DR2 354077348697687424|Karmn J02222+478|,Gaia DR3 354077348697687424,TIC 409527090,./library/20240715_specmatch_nir/FITS/neidL2_20211219T073811.fits,899.792,57.2395,2021B-0435,-38.017,neidL2_20211219T073811.fits,TIC_409527090|2MASS_J02221463+4752481|PLX__481|LSPM_J0222+4752|TYC_3298-1434-1|ASCC__306934|UCAC2__47696767|USNO-B1.0_1378-00062837|AG+47__261|BD+47___612|G_173-53|GCRV__1326|GEN#_+0.04700612|GJ____96|HIC__11048|HIP__11048|JP11___188|MCC__96|NLTT__7753|PPM__45026|UBV____2437|UBV_M___3608|VVO_126|Zkh__41|[RHG95]___427|PLX__481.00|1RXS_J022214.1+475304|WISEA_J022214.85+475248.5|UCAC4_690-014940|StKM_2-205|PM_J02222+4752|GALEX_6372815757751878097|WEB__2324|Gaia_DR2_354077348697687424|Karmn_J02222+478
GJ_172,Mann,3929,60,-0.11,0.08,4.684,0.048,N/A,GJ 172|HIP 21553|Gaia DR3 272855565763652480|MCC 449|TIC 274545692|2MASS J04374092+5253372|PLX 1010|LSPM J0437+5253|TYC 3732-542-1|ASCC  244104|USNO-B1.0 1428-00155067|AG+52  450|BD+52   857|Ci 18  594|Ci 20  298|G 175-42|G 191-4|GCRV  2695|GEN# +1.00232979|HD 232979|HIC  21553|IRAS 04337+5247|L 1742-6|LFT  362|LHS  1688|LTT 11464|NLTT 13604|PPM  29269|SAO  24722|UBV    4415|UBV M  27782|VVO 235|YZ  52  1893|YZC 26  1893|[GKL99] 123|[RHG95]   799|PLX 1010.00|1RXS J043740.6+525346|WISEA J043741.24+525332.2|UCAC4 715-033323|PM J04376+5253|Gaia DR1 272855561463141248|WEB  4137|Gaia DR2 272855565762295680|Karmn J04376+528|** CSN    6A|WDS J04377+5254A|WISE J043741.26+525332.2|,Gaia DR3 272855565763652480,HD 232979,./library/20240715_specmatch_nir/FITS/neidL2_20220314T035103.fits,899.804,67.5617,2022A-452266,34.3942,neidL2_20220314T035103.fits,TIC_274545692|2MASS_J04374092+5253372|PLX_1010|LSPM_J0437+5253|TYC_3732-542-1|ASCC__244104|USNO-B1.0_1428-00155067|AG+52__450|BD+52___857|Ci_18__594|Ci_20__298|G_175-42|G_191-4|GCRV__2695|GEN#_+1.00232979|GJ___172|HD_232979|HIC__21553|HIP__21553|IRAS_04337+5247|L_1742-6|LFT__362|LHS__1688|LTT_11464|MCC_449|NLTT_13604|PPM__29269|SAO__24722|UBV____4415|UBV_M__27782|VVO_235|YZ__52__1893|YZC_26__1893|[GKL99]_123|[RHG95]___799|PLX_1010.00|1RXS_J043740.6+525346|WISEA_J043741.24+525332.2|UCAC4_715-033323|PM_J04376+5253|Gaia_DR1_272855561463141248|WEB__4137|Gaia_DR2_272855565762295680|Karmn_J04376+528|**_CSN____6A|WDS_J04377+5254A|WISE_J043741.26+525332.2
GJ_1172,Gaidos,3904.21,266.489,-0.11,0.1,4.7,0.07,N/A,GJ 1172|HIP 66222|Gaia DR3 3714667225186824064|StKM 2-955|MCC 48|TIC 365159477|PLX 3099.1|LSPM J1334+0440|ASCC 1139143|UCAC2  33403663|USNO-B1.0 0946-00216494|AG+04 1720|BD+05  2767|G  62-50|GCRV 64207|GEN# +0.00502767|GSC 00310-00369|HIC  66222|LTT 13947|NLTT 34499|PPM 159880|SAO 120011|TYC  310-369-1|Wolf 1487|YZ   4  6444|YZC 22  6444|[RHG95]  2137|2MASS J13342150+0440026|PLX 3099.10|WISEA J133421.60+044001.3|UCAC4 474-049887|PM J13343+0440|WEB 11698|Gaia DR2 3714667225186824064|Karmn J13343+046|,Gaia DR3 3714667225186824064,TIC 365159477,./library/20240715_specmatch_nir/FITS/neidL2_20211219T112208.fits,899.823,60.9806,2021B-0435,14.9342,neidL2_20211219T112208.fits,TIC_365159477|PLX_3099.1|LSPM_J1334+0440|ASCC_1139143|UCAC2__33403663|USNO-B1.0_0946-00216494|AG+04_1720|BD+05__2767|G__62-50|GCRV_64207|GEN#_+0.00502767|GJ__1172|GSC_00310-00369|HIC__66222|HIP__66222|LTT_13947|MCC__48|NLTT_34499|PPM_159880|SAO_120011|TYC__310-369-1|Wolf_1487|YZ___4__6444|YZC_22__6444|[RHG95]__2137|2MASS_J13342150+0440026|PLX_3099.10|WISEA_J133421.60+044001.3|UCAC4_474-049887|StKM_2-955|PM_J13343+0440|WEB_11698|Gaia_DR2_3714667225186824064|Karmn_J13343+046
GJ_9667,Gaidos,4199.73,247.929,-0.19,0.1,4.7,0.07,N/A,GJ 9667|HIP 97051|Gaia DR3 4302670684951953280|MCC 326|TIC 388521607|HD 355784|LSPM J1943+1005|TYC 1061-1929-1|ASCC  979784|UCAC2  35466950|USNO-B1.0 1000-00492905|AC +09   148-85|CSI+09-19411|G 142-47|GCRV 69778|HIC  97051|LP  633-12|LTT 15757|NLTT 48153|VVO 349|2MASS J19432533+1005223|PLX 4632.01|Gaia DR1 4302670680625318784|WEB 17031|Gaia DR2 4302670684951953280|,Gaia DR3 4302670684951953280,HD 355784,./library/20240715_specmatch_nir/FITS/neidL2_20220610T080848.fits,899.868,67.3,2022A-452266,-11.935,neidL2_20220610T080848.fits,TIC_388521607|HD_355784|LSPM_J1943+1005|TYC_1061-1929-1|ASCC__979784|UCAC2__35466950|USNO-B1.0_1000-00492905|AC_+09___148-85|CSI+09-19411|G_142-47|GCRV_69778|GJ__9667|HIC__97051|HIP__97051|LP__633-12|LTT_15757|MCC_326|NLTT_48153|VVO_349|2MASS_J19432533+1005223|PLX_4632.01|Gaia_DR1_4302670680625318784|WEB_17031|Gaia_DR2_4302670684951953280
LSPM_J1916+0510,Mann,3558,60,0.1,0.08,4.764,0.048,N/A,GJ 752 A|GJ 752|HIP 94761|AP J19165526+0510086|Gaia DR3 4293318823182081408|MCC 65|TIC 176188045|PLX 4494|UCAC2  33630690|LSPM J1916+0510|ASCC 1070266|2MASS J19165526+0510086|USNO-B1.0 0951-00432102|2E  4216|8pc 170.26A|AG+05 2703|BD+04  4048|CSI+04  4048  1|Ci 20 1143|DO  5540|G  22-22|G 142-24|GCRV 11733|GEN# +1.00180617A|GSC 00472-01252|HD 180617|HIC  94761|JP11  3084|LFT 1466|LHS   473|LTT 15645|NLTT 47619|PPM 167538|Ross  652|TYC  472-1252-1|UBV   16316|UBV M  23632|V* V1428 Aql|VVO  69|Wolf 1055|Zkh 288|[GKL99] 369|[HFE83] 1274|[RHG95]  3037|1E 191429+0505.5|2E 1914.4+0505|WDS J19169+0510A|IRAS 19145+0505|CCDM J19169+0510A|** LDS 6334A|PM 19145+0505|GCRV 69237|PM J19169+0510|UCAC4 476-093846|Gaia DR1 4293318818833464832|WEB 16538|Gaia DR2 4293318823182081408|Karmn J19169+051N|,Gaia DR3 4293318823182081408,HD 180617,./library/20240715_specmatch_nir/FITS/neidL2_20220610T073041.fits,899.819,95.7664,2022A-452266,35.8404,neidL2_20220610T073041.fits,TIC_176188045|PLX_4494|UCAC2__33630690|LSPM_J1916+0510|ASCC_1070266|2MASS_J19165526+0510086|USNO-B1.0_0951-00432102|2E__4216|8pc_170.26A|AG+05_2703|BD+04__4048|CSI+04__4048__1|Ci_20_1143|DO__5540|G__22-22|G_142-24|GCRV_11733|GEN#_+1.00180617A|GJ___752_A|GSC_00472-01252|HD_180617|HIC__94761|HIP__94761|JP11__3084|LFT_1466|LHS___473|LTT_15645|MCC__65|NLTT_47619|PPM_167538|Ross__652|TYC__472-1252-1|UBV___16316|UBV_M__23632|V*_V1428_Aql|VVO__69|Wolf_1055|Zkh_288|[GKL99]_369|[HFE83]_1274|[RHG95]__3037|1E_191429+0505.5|2E_1914.4+0505|WDS_J19169+0510A|IRAS_19145+0505|CCDM_J19169+0510A|**_LDS_6334A|GJ___752|PM_19145+0505|GCRV_69237|PM_J19169+0510|UCAC4_476-093846|Gaia_DR1_4293318818833464832|WEB_16538|Gaia_DR2_4293318823182081408|Karmn_J19169+051N
GJ_625,Mann,3475,60,-0.35,0.08,4.897,0.049,N/A,GJ 625|HIP 80459|GALEX J162524.8+541813|AP J16252459+5418148|Gaia DR3 1428427236986209024|StKM 2-1247|MCC 767|TIC 207492082|AC +54  1646|LSPM J1625+5418|TYC 3878-1193-1|ASCC  262633|USNO-B1.0 1443-00251675|8pc 151.93|AC +54  1646-56|CSI+54-16242|G 202-48|G 226-7|G 225-62|HIC  80459|NLTT 42804|USNO 749|VVO 180|Zkh 226|[HFE83] 1175|[RHG95]  2589|2MASS J16252459+5418148|PLX 3740.03|WISEA J162525.14+541813.0|UCAC4 722-055464|PM J16254+5418|Gaia DR1 1428427232690720000|Gaia DR2 1428427236986209024|Karmn J16254+543|1RXS J162523.4+541811|WISE J162525.14+541813.0|** BWL   43A|WDS J16254+5418A|,Gaia DR3 1428427236986209024,TIC 207492082,./library/20240715_specmatch_nir/FITS/neidL2_20220514T092508.fits,899.791,63.9498,2022A-452266,-13.112,neidL2_20220514T092508.fits,TIC_207492082|AC_+54__1646|LSPM_J1625+5418|TYC_3878-1193-1|ASCC__262633|USNO-B1.0_1443-00251675|8pc_151.93|AC_+54__1646-56|CSI+54-16242|G_202-48|G_226-7|G_225-62|GJ___625|HIC__80459|HIP__80459|MCC_767|NLTT_42804|USNO_749|VVO_180|Zkh_226|[HFE83]_1175|[RHG95]__2589|2MASS_J16252459+5418148|PLX_3740.03|WISEA_J162525.14+541813.0|UCAC4_722-055464|StKM_2-1247|PM_J16254+5418|Gaia_DR1_1428427232690720000|GALEX_6371021398798766191|Gaia_DR2_1428427236986209024|Karmn_J16254+543|1RXS_J162523.4+541811|WISE_J162525.14+541813.0|**_BWL___43A|WDS_J16254+5418A
GJ_526,Von Braun,3618,31,-0.3,0.1,4.78,0.02,N/A,GJ 526|HIP 67155|AP J13454354+1453317|Gaia DR3 3741297293732404352|StKM 2-980|MCC 308|TIC 72465347|PLX 3135|LSPM J1345+1453|ASCC  956176|2MASS J13454354+1453317|USNO-B1.0 1048-00224136|8pc 184.13|AG+15 1400|BD+15  2620|Ci 20  803|DO 14803|G  63-53|G 150-35|GAT  972|GC 18602|GCRV  8123|GEN# +1.00119850|HD 119850|HIC  67155|IRAS 13432+1508|JP11  2422|LAL 25372|LFT 1034|LHS    47|LTT 14011|NLTT 35133|NSV  6431|PM 13432+1510|PPM 130055|SAO 100695|TYC  899-789-1|UBV M  19692|UBV   12290|Wolf  498|YZ  15  5003|YZC 18  5003|Zkh 204|[GKL99] 286|[RHG95]  2176|uvby98 100119850|PLX 3135.00|WEB 11822|Gaia DR2 3741297293732404352|PM J13457+1453|Karmn J13457+148|,Gaia DR3 3741297293732404352,HD 119850,./library/20240715_specmatch_nir/FITS/neidL2_20220314T103729.fits,899.813,88.9557,2022A-452266,15.7973,neidL2_20220314T103729.fits,TIC_72465347|PLX_3135|LSPM_J1345+1453|ASCC__956176|2MASS_J13454354+1453317|USNO-B1.0_1048-00224136|8pc_184.13|AG+15_1400|BD+15__2620|Ci_20__803|DO_14803|G__63-53|G_150-35|GAT__972|GC_18602|GCRV__8123|GEN#_+1.00119850|GJ___526|HD_119850|HIC__67155|HIP__67155|IRAS_13432+1508|JP11__2422|LAL_25372|LFT_1034|LHS____47|LTT_14011|MCC_308|NLTT_35133|NSV__6431|PM_13432+1510|PPM_130055|SAO_100695|TYC__899-789-1|UBV_M__19692|UBV___12290|Wolf__498|YZ__15__5003|YZC_18__5003|Zkh_204|[GKL99]_286|[RHG95]__2176|uvby98_100119850|PLX_3135.00|StKM_2-980|WEB_11822|Gaia_DR2_3741297293732404352|PM_J13457+1453|Karmn_J13457+148
